global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45
2304.096664534649	-10.721904179365538	114.95922923149618	5308861.439519694	2763.6262371991133	0.8777867222693203	7637629.97893533	0.7705095297923169	2438.202825209674	-6.450877021340602	41.6138143444602	5944833.016860436	2430.680211579398	1967.7522480436069	0.826979	22.382717	0.1496484562679964	0.091525355750818	-0.0166130344	0.0431104487	0.0596682427	0.0290231162	0.0533811154	-0.0050149759	-0.0388492931	-0.044816974	-0.0329945855	0.0208809294	0.013723881	0.0373525727	-0.0452082924	0.0140277327	0.0243349038	-0.0274630976	-0.0580227988	-0.0338899661	0.0629843479	0.0502852227	-0.0160788923	-0.0573876913	0.0417675852	-0.0147641092	0.0206791357	-0.00856404	-0.0094225397	0.0658842356	0.0371953329	0.0268172935	0.01152687	-0.0254269587	0.1045340216	-0.0639702673	-0.0174488	0.0574375395	-0.001851634	0.0213138055	0.0297526607	-0.0408162347	0.0193937262	0.0264919696	-0.0160687281	0.0280921575	0.0379363873	0.0024763546	-0.0427750381	-0.0580305457	-0.0315893541	0.0130352802	0.0474071911	-0.0226393934	0.0623298171	0.0184855883	-0.0579698141	-0.06733829	0.0705915379	0.0072006149	0.0017185261	-0.0817138611	-0.0051525431	0.081497326	0.0085774602	-0.0811368591	-0.0119872288	0.080633097	0.0	0.0487388883921937	-0.0084996711830313	0.0023754792417067	7.224441021965433e-05	0.015000929615212	-0.0258771722958926	0.0002250278893205	0.0006696280460313	-0.0830203918604155	0.0811307959376251	0.0068923854646569	0.0065822060494725	-2.009644325124641e-05	-0.0001768885996628	3.128957669068275e-08	4.038670313505673e-10	-0.0009880194496088	0.00025381906038	9.76182432805276e-07	6.44241154121861e-08	0.0018289907804288	-0.0002521086769861	6.355878501168173e-08	3.3452072748935512e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2289.5196696423163	-14.57699489233255	212.48878009108924	5241900.317679062	2705.983254922403	-57.64298227671043	7322345.375920442	3322.7134057531525	2431.6704747817093	-6.532350427964502	42.671602113728014	5913021.297925103	2413.629473945532	1920.386396438444	0.886443	23.992144	0.2058471710914804	0.1240812141635544	-0.0471752802	0.0029630759	0.0241918147	0.1086975589	-0.0245097603	0.0167241533	-0.0082263266	0.0008720555	-0.0323833943	0.0030493041	0.0117694719	0.0440553563	0.0173924179	-0.0176277482	0.0711247943	-0.0569274322	0.0110583293	-0.0198259352	-0.0017037603	0.1455701589	0.0757140303	0.0311240148	0.0125939204	0.0018034159	0.0242979143	0.0541330864	0.037580551	0.0452078076	0.0566838023	0.0219062477	0.0498908445	-0.0220522196	-0.0155568537	-0.0177366075	-0.0460106575	0.050494798	0.027811578	0.1260647041	-0.0020232024	-0.0076253442	-0.025757436	-0.01283036	-0.0341418673	0.0486714737	0.0503296571	0.0223254764	-0.0514474371	-0.0754138185	-0.017320936	0.0314560328	0.0163620624	-0.1219630904	0.036156286	-0.0319813347	-0.1359016729	-0.0936879167	0.1112859064	0.0468066156	0.0008593105	-0.0817680248	-0.0025775519	0.0817138611	0.0042946552	-0.0816236149	-0.0060098621	0.081497326	0.0	0.0199489942499582	-0.0287898941422355	0.0003979623715848	0.0008288580047211	-0.0133303749485804	-0.0283313045637924	0.0001776988962697	0.0008026628182863	-0.0621310939386603	0.0208892979217552	0.0038602728340146	0.0004363627676638	0.0022161308924329	0.0022362273356841	5.000712696861016e-06	4.9112361323954414e-06	-0.0011217686134765	-0.0001337491638677	1.258364822180989e-06	1.788883883530889e-08	0.0020157477701509	0.0001867569897221	3.4878173210060566e-08	4.063239072868326e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2297.0697166327936	7.550046990477313	57.00320955841553	5276529.283071463	2710.288474692955	4.3052197705519575	7345663.616053464	18.53491727275145	2443.193738376393	11.523263594683613	132.7856038725607	5969195.643241614	2420.6727453338967	1882.379288801753	0.8630729999999999	23.359627	0.1221427700964739	0.0628455359673528	-0.0501708173	-0.0387417506	0.0321008177	0.1090154987	-0.0079171095	0.0004406537	0.0343116697	-0.0271824711	-0.0249886115	0.0440484255	0.0433871171	0.0506481659	-0.0085976797	0.0086550105	0.0981150385	-0.136254957	0.1078711464	0.0195621861	-0.0495758712	0.096500933	0.0334046601	0.0658347696	-0.0598516923	-0.0315039525	0.0402430722	0.0443183334	0.0236516845	0.0747203599	0.0577247892	0.0414638148	0.1007232765	-0.1205934701	-0.0841992671	-0.0433546248	-0.048816799	0.0629767455	0.0285123366	0.128811283	-0.0294233824	0.0259781672	-0.0381077164	0.0126927344	-0.0267468148	0.0498090532	-0.0025952072	0.0588939562	-0.0608050616	-0.0290313973	0.0361317544	0.0414849793	-0.1025681086	-0.0830899577	-0.0103759122	-0.1568022628	-0.0699494185	-0.0917460322	0.0965787294	0.0689482692	0.0	-0.081786082	-0.0	0.081786082	0.0	-0.081786082	-0.0	0.081786082	0.0	-0.019165206584887	-0.0391142008348452	0.0003673051434413	0.0015299207069486	-0.0451534437522269	-0.0318230688036465	0.0020388334826855	0.0010127077080816	-0.0915766716060275	-0.0294455776673672	0.0083862867824382	0.0008670420441649	0.0023568763456095	0.0001407454531766	1.9809282589886572e-08	5.554866108493592e-06	-0.0012749616827725	-0.0001531930692959	1.625527292538085e-06	2.3468116480329047e-08	0.0021570077034906	0.0001412599333396	1.9954368767136405e-08	4.652682232917792e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2294.833261484071	-2.236455148722598	5.001731632247818	5266259.698013619	2715.7464968019776	5.45802210902275	7375279.034892213	29.790005342581143	2424.4061815598434	-18.787556816549568	352.97229113507814	5877745.333185581	2409.9491389242453	1919.413797050068	1.241405	33.599438	0.3242823728878516	0.1787223425473241	-0.0340700006	0.0138007562	0.0469691939	-0.0381163241	-0.0158065045	-0.0264027391	-0.0102174922	0.1130816923	0.0050361425	-0.0124387451	0.0011397035	-0.0214600541	0.04903933	0.025734029	-0.0132925188	0.0382928798	-0.0242163844	0.078057575	0.0674082302	-0.0514198227	0.0138770591	0.0358338784	-0.0427559709	0.0124247309	0.0005335415	0.022391378	0.0145665154	-0.0557279375	0.0196602953	0.0227029277	-0.0840402865	0.0129510834	-0.0541964893	0.0456514542	-0.0154185467	0.0449446064	-0.0162058094	-0.0482164878	0.012077463	-0.0210380231	0.0041071196	0.0090964651	0.0259377063	-0.0042481208	0.0080475215	-0.0436765493	0.0213019694	0.0266611367	0.0102288981	-0.0327989117	-0.0155953821	0.0694343081	-0.0111115702	-0.0403807093	-0.0197185202	-0.035136978	-0.0637859843	-0.0381609778	-0.0008593105	-0.0817680248	0.0025775519	0.0817138611	-0.0042946552	-0.0816236149	0.0060098621	0.081497326	0.0	0.0434095069386586	0.0625747135235456	0.0018843852926574	0.0039155947725538	8.602754763842313e-05	0.0452394712998653	7.400738952681161e-09	0.0020466097634913	-0.1164405270212682	-0.0248638554152406	0.0135583963329906	0.0006182113061099	-0.0006040377647402	-0.0029609141103497	8.767012368867956e-06	3.648616212323372e-07	-0.0004256586862065	0.000849302996566	1.8118531714304364e-07	7.21315579975987e-07	0.0021788772495589	2.186954606830027e-05	4.782770452335077e-10	4.747506068645357e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2303.3492475214784	8.515986037407401	72.52201818931782	5305417.756057761	2741.1025418118315	25.356045009853915	7513643.144727284	642.9290185417376	2432.3541138592886	7.947932299445256	63.16962783656516	5916346.535208206	2418.277742947353	1952.1486935263604	0.925386	25.046175	0.1491247586549934	0.0945623334141268	-0.0217290471	0.0615202245	0.0340302158	-0.1023377635	0.0340094787	-0.0484747173	-0.0148433192	0.0276321621	0.0074109905	0.0029484746	0.0412933886	-0.0359446741	0.0288503562	0.0819336543	0.0156802862	0.0934898751	-0.0833021249	-0.0095682469	0.0047041761	-0.0201176844	-0.0091157973	-0.0066171729	-0.0308157117	0.0007272712	0.0810133026	0.0488167931	-0.0339574838	-0.0438677154	-0.0224682579	0.0069125203	-0.0123864936	0.0198201134	0.0913061563	0.0803549283	-0.0221752806	0.039456316	-0.0579166547	-0.0996408256	0.0609520938	-0.0099029529	0.0203854997	-0.0092653854	-0.0065511907	-0.0224223235	0.0251769214	-0.0439943528	-0.0164210809	-0.0691485439	0.0351984273	0.0268446142	-0.0615422488	0.0495619208	0.0210354477	-0.0334914526	0.0239094894	0.0530369649	-0.0422615545	-0.0080342491	-0.0017185261	-0.0817138611	0.0051525431	0.081497326	-0.0085774602	-0.0811368591	0.0119872288	0.080633097	0.0	0.063657044243456	0.0202475373047974	0.0040522192818133	0.0004099627669091	0.0160694861836105	0.015983458635972	0.0002582283862052	0.0002554709499678	-0.0978943696798992	0.0185461573413689	0.0095833076150247	0.0003439599521308	-0.0022318221420851	-0.0016277843773448	2.6496819791281232e-06	4.981030073901324e-06	-0.0001669326812305	0.000258726004976	2.7866520062803724e-08	6.693914565084119e-08	0.0021793189746951	4.4172513620011414e-07	1.9512109595100938e-13	4.749431193466103e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2303.604078375775	0.254830854296415	0.0649387643014407	5306591.749909503	2722.1811776375985	-18.92136417423308	7410270.363884422	358.0180222139509	2432.0484150157254	-0.3056988435632775	0.0934517829559252	5914859.492980502	2412.5576722562982	1952.73649192512	0.9140950000000002	24.740576	0.0959545654514393	0.044622031456773	-0.0402938599	0.0634259913	0.0723260949	-0.0373806546	0.0029594076	-0.038440328	0.0119670399	0.0960413852	-0.0114079074	0.0067188746	0.049850494	-0.0103684331	0.0081585058	0.0272697313	0.0334350036	0.0181060319	-0.064890208	0.0322849195	-0.0065087776	-0.0189356363	0.0048021565	-0.0416471792	-0.0268830243	-0.0002054067	0.0583341889	0.0193328379	0.0505253065	-0.0159041939	0.0597024198	0.0789123053	-0.0418725957	0.0471368258	-0.0144979691	-0.0104933403	-0.0294885926	0.0489823768	-0.0502197827	-0.066911665	0.0676779501	0.0094459607	-0.0114992351	-0.0065056594	0.0268445627	0.0354546052	0.0061108648	-0.0575298652	0.0083750399	-0.0393390996	-0.0264214345	-0.0530088785	0.0737266398	0.0606666855	-0.0055886927	-0.0388541315	0.0028265215	0.0685799812	-0.023113068	-0.0519142795	-0.0025775519	-0.0816236149	0.0077224152	0.0811368591	-0.0128365975	-0.0803277484	0.0178997804	0.0791994974	0.0	0.0911770829163316	0.0275200386728756	0.0083132604491316	0.0007573525285565	0.0442468782808731	0.0281773920972626	0.0019577862376023	0.0007939654254028	-0.0847402768582981	0.013154092821601	0.007180914522021	0.0001730301579592	-0.0022311696324183	6.525096667999407e-07	4.257688652673696e-13	4.978117928625611e-06	-0.0002549373551195	-8.8004673889e-05	6.499305503532607e-08	7.744822626309241e-09	0.0026327226283333	0.0004534036536381	2.0557487313246865e-07	6.931228437738199e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2303.3077149795326	-0.2963633962422136	0.0878312626322193	5305226.429884236	2743.813133445946	21.63195580834736	7528510.51127046	467.9415120942929	2428.062502917121	-3.985912098604331	15.88749525780038	5895487.518072154	2414.6230871993503	1949.327060097724	0.796903	21.568691	0.1594456903531865	0.0802826896070548	-0.0536500317	0.0530246419	0.1228497016	-0.0078860838	0.036879934	-0.0306266462	-0.0283632381	0.0389854052	-0.0395153972	-0.0008365104	0.0250476652	0.017502443	0.0219197987	0.0187843788	0.0421956696	0.0317626467	-0.0649620029	0.0375479168	0.0283728793	0.0014215505	0.0266251853	0.0511112658	-0.0082005565	0.0030824789	0.0452592836	0.0276991074	0.0117024123	0.0198769642	0.0148488977	0.0345644705	-0.0251740006	0.0317460381	0.0418246763	-0.0241137523	-0.0448851487	0.0763179697	-0.0282185713	-0.0601415314	0.0407042058	-0.0258989809	0.0154348048	-0.0136701351	0.0574691935	0.0869782758	0.0043282814	-0.0725446144	0.0064517391	-0.104687693	-0.0091737435	-0.0401137613	0.0804517319	0.0753035638	0.0379871178	-0.0004801901	-0.0222379378	0.0106010774	0.0133476547	0.0170097202	-0.0034362932	-0.081497326	0.0102846152	0.080633097	-0.0170603149	-0.0791994974	0.0237155475	0.0772066504	0.0	0.1029160098043888	0.0117389268880571	0.010591705074057	0.0001378024044831	0.0063402638073597	-0.0379066144735134	4.0198945146915326e-05	0.0014369114208435	-0.0413530578233221	0.043387219034976	0.001710075391339	0.0018824507755889	-0.0014759200291805	0.0007552496032377	5.704019631908542e-07	2.178339932536168e-06	0.0003170572246513	0.0005719945797708	1.005252837035849e-07	3.271777992871741e-07	0.0026337370444575	1.0144161241999045e-06	1.029040073036756e-12	6.9365708193477264e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2293.9028669629606	-9.404848016572032	88.45116621481888	5261990.36306089	2717.790331591357	-26.022801854589037	7386384.286491457	677.1862163632024	2431.1309390348547	3.068436117733654	9.41530020861238	5910397.642732495	2409.5147641985604	1920.259692379776	0.7224429999999998	19.553377	0.0905499542092612	0.0612148070924707	-0.0857520698	0.0318994131	0.0987520514	-0.0242162117	2.92994e-05	-0.0242569936	-0.0105576025	0.0670119907	-0.011143298	0.0026926591	0.0301085347	0.014527884	-0.0040053504	0.0229544262	0.0907072425	0.0061496183	-0.1087338617	-0.0490840501	0.0161130894	-0.0788315673	0.038815925	0.0547193356	0.0113970092	0.0061075355	0.0426053925	0.0459648851	0.056370329	0.0415953126	0.0499088417	0.0651265121	0.0003836289	0.0125260818	0.0622214711	-0.0524874966	-0.0627555485	0.0872284916	-0.0276526749	-0.0588930021	0.0298157809	0.007742429	-0.0105373842	-0.0327384143	0.0493633577	0.0706098424	0.0289482611	-0.0736404273	0.0172149745	-0.0652564676	-0.0387340494	-0.091949916	0.0787289054	0.0803881558	-0.001463518	0.0035459993	-0.0130223611	0.0135404902	0.0169105937	0.0102856168	-0.0042946552	-0.0813350502	0.0128365975	0.0799869293	-0.021236958	-0.0777565887	0.0294030843	0.0746686278	0.0	0.0953884871997416	-0.0075275226046471	0.0090989634902552	5.666359656347439e-05	0.0059708563435947	-0.000369407463765	3.565112547584507e-05	1.3646187428529037e-07	0.012508212615387	0.0538612704387091	0.0001564553828317	0.0029010364532717	-0.0014246744967819	5.1245532398599926e-05	2.6261045908159544e-09	2.02969742178076e-06	0.0005693188446338	0.0002522616199825	3.24123946855165e-07	6.363592491619527e-08	0.0023614091227958	-0.0002723279216616	7.41624969165809e-08	5.57625304522323e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2282.5008432915247	-11.402023671435929	130.00614380398522	5209810.099626522	2700.832707585515	-16.957624005841808	7294497.314363704	287.56101192350235	2420.8169872059543	-10.313951828900372	106.37760232887732	5860354.885544914	2402.890331208304	1902.8396376128128	0.788259	21.334751	0.1395324346189046	0.0646503967804079	-0.0915946604	0.0110764784	0.0692945295	-0.0081157641	-0.0226770923	-0.0255587215	-0.0063431735	0.0718698503	-0.0164466889	-0.0155504618	0.0232558178	0.0076890262	0.081117015	0.0118747432	0.0262262044	0.0339865456	-0.1112694488	-0.0063615555	0.0865083211	-0.0368728761	-0.014400093	-0.0100884483	-0.0346524494	0.0212485432	0.048804187	0.0740214986	0.0473593715	-0.0175506946	0.0411363823	-0.0132993197	-0.0180694322	0.0309683298	0.0841584247	-0.0220236605	-0.0752463775	0.0934356115	-0.0133299671	-0.018173392	0.0079827472	0.0182495161	0.0101315522	-0.0494157654	0.0138586716	0.0309195056	0.058462378	-0.0852103807	-0.0071669385	-0.0737902525	-0.0386277566	-0.028451693	0.0373138683	0.090259013	0.0576651066	0.0100650869	0.0057752697	-0.0007767892	0.0204700871	0.0443522934	-0.0051525431	-0.0811368591	0.0153758268	0.0791994974	-0.0253550021	-0.0760047548	0.0349316382	0.0716033514	0.0	0.0535587156684016	-0.04182977153134	0.0028685360240486	0.0017497297863641	-0.0175238961037109	-0.0234947524473056	0.0003070869346536	0.0005520033925601	0.025168244392006	0.012660031776619	0.0006334405257757	0.000160276404585	-0.0007679639324594	0.0006567105643225	4.312687652927764e-07	5.89768601558506e-07	0.0004987877289788	-7.05311156550001e-05	2.487891985798288e-07	4.974638275539e-09	0.0018576932255005	-0.0005037158972953	2.537297051880092e-07	3.451024120070452e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2280.9971841726583	-1.5036591188663806	2.26099074575002	5202948.1542035965	2708.363469304265	7.53076171875	7335232.681861835	56.71237206459045	2420.920296388514	0.1033091825597694	0.0106727872011677	5860855.081465851	2406.651659058989	1916.459718404044	0.923905	25.006086	0.1322044093072302	0.0658103354074952	-0.0561206831	-0.0049051694	0.0054330852	-0.067653001	-0.0152256725	-0.0324294122	0.0051553595	0.0669798533	0.0511513227	-0.0145517401	0.0397181333	-0.0299370553	0.0792495857	0.0473994125	0.0255103086	0.0414241456	-0.0574566661	-0.0227985834	0.030054726	-0.0320653475	0.0212392079	-0.0183585843	0.0456451526	0.0155207494	0.0561504445	0.0588704309	0.0107697725	-0.0743152774	0.0493118709	-0.0051543727	0.0042115856	0.005446818	0.0687381442	0.0173740822	-0.0405733159	0.0542427377	-0.0445356799	-0.0399106199	-0.0008862235	0.0376788994	-0.0137056394	-0.0422916564	-0.0508371197	-0.0244258498	0.0436403916	-0.0390441847	-0.0078643854	0.0111077034	-0.0137760828	-0.0131992253	-0.0058633915	0.0300757533	-0.0086159661	0.0381247718	0.0568723671	0.005068575	-0.0153762894	-0.0568833524	-0.0060098621	-0.0809028402	0.0178997804	0.0782721918	-0.0294030843	-0.0739509558	0.0402713161	0.0680324657	0.0	0.0482389062836432	-0.0053198093847584	0.0023269920794421	2.830037189016355e-05	0.0124235827501308	0.0299474788538417	0.0001543454083493	0.0008968514897012	-0.0258211725071291	-0.050989416899135	0.0006667329496429	0.0025999206357138	-0.0013240231315803	-0.0005560591991208	3.092018329269766e-07	1.7530372529597042e-06	0.0006429160560474	0.0001441283270686	4.133410551235436e-07	2.0772974663593353e-08	0.0016389266683001	-0.0002187665572004	4.785880654931598e-08	2.6860806240652656e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2299.1769580739183	18.179773901259978	330.5041791009334	5286214.684538037	2743.365099657763	35.00163035349806	7526052.070020248	1225.114127402917	2426.317159764907	5.396863376392957	29.126134303451597	5887014.959769646	2415.6873540642555	1916.3527739065253	1.129428	30.568697	0.4026259709922865	0.2389078816965925	0.0009908716	-0.0143069401	-0.0158925338	0.0134163603	0.0388878475	-0.0314498691	-0.0223509042	0.0610549304	0.0815362987	7.10361e-05	0.0501425196	-0.0256911191	0.0278752474	0.1393081318	-0.0337520187	0.0131409612	-0.0253575075	0.0579083644	-9.85768e-05	0.0079340811	0.0119473214	-0.0474708722	-0.0719321693	-0.0065572244	0.0335257569	-0.0400418797	-0.0444282241	-0.0682534464	0.1098872398	0.0690990607	-0.0848965336	0.0073615115	-0.0252476064	0.0144257495	0.012416574	-0.0247295656	-0.038057055	0.0165277388	0.0619120692	0.0272851496	-0.0739482377	0.006844042	0.0081444182	-0.0228493044	0.027869412	-0.0639918641	0.020164132	-0.0725120084	0.0038251284	-0.0293061148	-0.029475416	0.0633720686	-0.0778229081	-0.0707427047	-0.0266625792	0.0579799866	-0.1144512737	-0.0216858729	-0.0068665177	-0.080633097	0.0204059506	0.0772066504	-0.0333700349	-0.0716033514	0.0453932464	0.0639811858	0.0	0.083494599222007	0.0352556929383638	0.0069713480992435	0.0012429638845641	0.0440602063986261	0.0316366236484953	0.0019413017878895	0.0010008759558765	-0.2145116427112015	-0.1886904702040724	0.0460152448586581	0.0356040935458339	-0.0001301208001917	0.0011939023313885	1.425402776895134e-06	1.6931422642528314e-08	-0.0006430768133329	-0.0012859928693803	4.135477878463975e-07	1.6537776600969774e-06	0.0011779581850419	-0.0004609684832581	2.1249194255736533e-07	1.3875854857072071e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2302.119895464218	2.942937390299903	8.660880483225204	5299756.013092183	2729.815757407798	-13.549342249964866	7451894.069391911	183.58467540668295	2432.5255761988024	6.208416433895309	38.54443461666134	5917180.678861315	2422.43071261631	1990.6756395044613	1.062625	28.76063	0.169362028734482	0.0964359681353887	0.0408597086	0.0588846133	-0.036785912	-0.0332279048	0.0357015965	0.0101291942	-0.0015381421	-0.0679588523	-0.0582963463	0.0342514548	0.0025370328	0.0230010498	-0.0551792055	0.04984991	-0.0017687176	0.0206296864	-0.0580119439	-0.0032381739	0.0028193193	-0.084953563	-0.0401762113	-0.0369183909	0.0249922954	-0.0310352977	0.029130816	0.0074555624	-0.0598555457	0.0298934768	-0.0308851742	-0.0154449338	-0.0181984499	-0.0369706714	0.1078144122	0.0165960857	0.0152943861	-0.0159818835	-0.0407379549	0.017967262	0.0640436324	0.0287921476	0.0096148433	-0.0478891501	-0.0163767576	-0.0454125676	0.0003548846	-0.015094574	-0.0479658509	0.015687423	0.0162345867	0.0349055463	-0.0425047414	-0.0343707141	0.0203693371	0.037937328	0.1192304712	0.0749843669	0.0272989897	0.0624760652	-0.0077224152	-0.0803277484	0.0228918478	0.0760047548	-0.0372449079	-0.0689712685	0.0502697346	0.0594781187	0.0	0.0708176425042239	-0.0126769567177831	0.005015138489856	0.0001607052316245	0.0588323844010432	0.014772178002417	0.0034612494543121	0.000218217242935	-0.1581912117108146	0.0563204310003868	0.0250244594625357	0.0031719909480693	-0.0003526129027128	-0.0002224921025211	4.950273568425967e-08	1.2433585915954654e-07	0.0003373820884253	0.0009804589017582	1.1382667359021697e-07	9.612996580368955e-07	0.0006690599290433	-0.0005088982559986	2.589774349584166e-07	4.476411886514257e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
